instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,month_name,month_year,season_label,weather_label,weekday_label,day_type,temp_celsius,atemp_celsius,humidity_percent,windspeed_kmh,casual_share,registered_share,demand_segment
12672,2012-06-17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,22.14,25.759999999999998,64.0,6.0032,0.1111111111111111,0.8888888888888888,Low
12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,22.14,25.759999999999998,68.0,8.9981,0.23529411764705882,0.7647058823529411,Low
12674,2012-06-17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,21.32,25.0,72.0,7.0015,0.30434782608695654,0.6956521739130435,Low
12675,2012-06-17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,21.32,25.0,72.0,6.0032,0.375,0.625,Medium
12676,2012-06-17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,22.96,26.515,68.0,16.997899999999998,0.20168067226890757,0.7983193277310925,Medium
12677,2012-06-17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,22.96,26.515,68.0,11.0014,0.33211678832116787,0.6678832116788321,High
12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0,148,288,436,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,23.779999999999998,27.275,64.0,0.0,0.3394495412844037,0.6605504587155964,Very High
12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,25.419999999999998,31.06,56.99999999999999,7.0015,0.358974358974359,0.6410256410256411,Very High
12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0,260,355,615,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,25.419999999999998,31.06,56.99999999999999,0.0,0.42276422764227645,0.5772357723577236,Very High
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,31.06,53.0,11.0014,0.43485342019543977,0.5651465798045603,Very High
12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0,255,327,582,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,31.06,53.0,0.0,0.4381443298969072,0.5618556701030928,Very High
12683,2012-06-17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.060000000000002,31.06,50.0,15.001299999999999,0.43844492440604754,0.5615550755939525,Very High
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.060000000000002,31.06,54.0,19.999499999999998,0.41379310344827586,0.5862068965517241,Very High
12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,31.06,56.99999999999999,15.001299999999999,0.3912310286677909,0.6087689713322091,Very High
12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,203,310,513,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,31.06,53.0,12.998000000000001,0.39571150097465885,0.6042884990253411,Very High
12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,31.06,53.0,11.0014,0.37435897435897436,0.6256410256410256,Very High
12688,2012-06-17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,101,201,302,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,25.419999999999998,31.06,56.99999999999999,12.998000000000001,0.3344370860927152,0.6655629139072847,Very High
12689,2012-06-17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,76,170,246,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,25.419999999999998,31.06,56.99999999999999,12.998000000000001,0.3089430894308943,0.6910569105691057,High
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,55,98,153,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,24.599999999999998,30.305,60.0,12.998000000000001,0.35947712418300654,0.6405228758169934,High
12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,23.779999999999998,27.275,64.0,12.998000000000001,0.26851851851851855,0.7314814814814815,Medium
12692,2012-06-18,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Monday,Working Day,22.96,26.515,73.0,16.997899999999998,0.3,0.7,Low
12693,2012-06-18,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,9,5,14,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Monday,Working Day,22.14,25.759999999999998,77.0,15.001299999999999,0.6428571428571429,0.35714285714285715,Low
12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Monday,Working Day,22.14,25.759999999999998,77.0,15.001299999999999,0.3333333333333333,0.6666666666666666,Low
12695,2012-06-18,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,1,3,4,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,21.32,25.0,83.0,15.001299999999999,0.25,0.75,Low
12696,2012-06-18,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,0,9,9,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,22.14,25.759999999999998,77.0,12.998000000000001,0.0,1.0,Low
12697,2012-06-18,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,21.32,25.0,83.0,8.9981,0.043478260869565216,0.9565217391304348,Low
12698,2012-06-18,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,21.32,25.0,88.0,8.9981,0.0,1.0,Low
12699,2012-06-18,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,21.32,25.0,94.0,15.001299999999999,0.06896551724137931,0.9310344827586207,High
12700,2012-06-18,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,22.14,25.759999999999998,83.0,12.998000000000001,0.056962025316455694,0.9430379746835443,Very High
12701,2012-06-18,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,22.14,25.759999999999998,83.0,15.001299999999999,0.112,0.888,High
12702,2012-06-18,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,22.14,25.759999999999998,88.0,7.0015,0.14285714285714285,0.8571428571428571,Medium
12703,2012-06-18,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,22.14,25.759999999999998,88.0,11.0014,0.2066115702479339,0.7933884297520661,Medium
12704,2012-06-18,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,22.96,26.515,78.0,8.9981,0.17261904761904762,0.8273809523809523,High
12705,2012-06-18,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,23.779999999999998,27.275,73.0,8.9981,0.22666666666666666,0.7733333333333333,High
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,23.779999999999998,27.275,68.0,12.998000000000001,0.2694063926940639,0.730593607305936,High
12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,24.599999999999998,29.544999999999998,69.0,12.998000000000001,0.25738396624472576,0.7426160337552743,High
12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,24.599999999999998,29.544999999999998,73.0,12.998000000000001,0.15963855421686746,0.8403614457831325,Very High
12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,24.599999999999998,29.544999999999998,73.0,12.998000000000001,0.07468879668049792,0.9253112033195021,Very High
12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,25.419999999999998,30.305,69.0,11.0014,0.07320872274143302,0.926791277258567,Very High
12711,2012-06-18,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,25.419999999999998,29.544999999999998,73.0,6.0032,0.11231101511879049,0.8876889848812095,Very High
12712,2012-06-18,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,25.419999999999998,29.544999999999998,73.0,8.9981,0.12430939226519337,0.8756906077348067,Very High
12713,2012-06-18,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,25.419999999999998,29.544999999999998,73.0,7.0015,0.1282051282051282,0.8717948717948718,High
12714,2012-06-18,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Monday,Working Day,25.419999999999998,29.544999999999998,73.0,11.0014,0.12804878048780488,0.8719512195121951,High
12715,2012-06-18,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,17,57,74,2012,6,Jun,2012-06,Summer,Light Snow / Light Rain,Monday,Working Day,24.599999999999998,28.79,78.0,12.998000000000001,0.22972972972972974,0.7702702702702703,Medium
12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,11.0014,0.14285714285714285,0.8571428571428571,Low
12717,2012-06-19,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,11.0014,0.07142857142857142,0.9285714285714286,Low
12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,8.9981,0.06666666666666667,0.9333333333333333,Low
12719,2012-06-19,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,7.0015,0.125,0.875,Low
12720,2012-06-19,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,8.9981,0.1,0.9,Low
12721,2012-06-19,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,3,34,37,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,12.998000000000001,0.08108108108108109,0.918918918918919,Low
12722,2012-06-19,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,7.0015,0.055900621118012424,0.9440993788819876,High
12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,8.9981,0.0375,0.9625,Very High
12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,40,633,673,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.79,78.0,11.0014,0.05943536404160475,0.9405646359583952,Very High
12725,2012-06-19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,26.240000000000002,30.305,73.0,6.0032,0.12195121951219512,0.8780487804878049,Very High
12726,2012-06-19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,44,136,180,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,26.240000000000002,30.305,73.0,6.0032,0.24444444444444444,0.7555555555555555,High
12727,2012-06-19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,56,174,230,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,27.060000000000002,31.06,69.0,8.9981,0.24347826086956523,0.7565217391304347,High
12728,2012-06-19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,70,222,292,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,28.7,32.574999999999996,65.0,6.0032,0.23972602739726026,0.7602739726027398,Very High
12729,2012-06-19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,30.34,34.089999999999996,57.99999999999999,8.9981,0.2536764705882353,0.7463235294117647,High
12730,2012-06-19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,31.16,35.605,57.99999999999999,7.0015,0.2687224669603524,0.7312775330396476,High
12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,31.98,37.12,59.0,11.0014,0.277992277992278,0.722007722007722,High
12732,2012-06-19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,32.800000000000004,37.88,55.00000000000001,15.001299999999999,0.1437125748502994,0.8562874251497006,Very High
12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,86,725,811,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,32.800000000000004,37.88,55.00000000000001,12.998000000000001,0.1060419235511714,0.8939580764488286,Very High
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,32.800000000000004,37.88,55.00000000000001,11.0014,0.11446540880503145,0.8855345911949686,Very High
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,32.800000000000004,38.635000000000005,59.0,15.001299999999999,0.15953307392996108,0.8404669260700389,Very High
12736,2012-06-19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,32.800000000000004,37.88,55.00000000000001,16.997899999999998,0.12882096069868995,0.87117903930131,Very High
12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,31.16,35.605,62.0,11.0014,0.13405797101449277,0.8659420289855072,High
12738,2012-06-19,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,51,240,291,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,29.52,34.849999999999994,79.0,6.0032,0.17525773195876287,0.8247422680412371,Very High
12739,2012-06-19,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,23,102,125,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Tuesday,Working Day,29.52,34.849999999999994,79.0,8.9981,0.184,0.816,Medium
12740,2012-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,5,48,53,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,28.7,33.335,79.0,12.998000000000001,0.09433962264150944,0.9056603773584906,Medium
12741,2012-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,7,20,27,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.880000000000003,31.819999999999997,79.0,12.998000000000001,0.25925925925925924,0.7407407407407407,Low
12742,2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.060000000000002,30.305,83.0,11.0014,0.16666666666666666,0.8333333333333334,Low
12743,2012-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,2,6,8,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.060000000000002,30.305,83.0,8.9981,0.25,0.75,Low
12744,2012-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.060000000000002,30.305,83.0,6.0032,0.14285714285714285,0.8571428571428571,Low
12745,2012-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,2,37,39,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.060000000000002,30.305,83.0,6.0032,0.05128205128205128,0.9487179487179487,Low
12746,2012-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,9,156,165,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Wednesday,Working Day,26.240000000000002,28.79,89.0,6.0032,0.05454545454545454,0.9454545454545454,High
12747,2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,20,444,464,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Wednesday,Working Day,27.060000000000002,29.544999999999998,89.0,0.0,0.04310344827586207,0.9568965517241379,Very High
12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Wednesday,Working Day,28.7,33.335,79.0,7.0015,0.06687402799377916,0.9331259720062208,Very High
12749,2012-06-20,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0,40,276,316,2012,6,Jun,2012-06,Summer,Mist / Cloudy,Wednesday,Working Day,29.52,34.849999999999994,74.0,0.0,0.12658227848101267,0.8734177215189873,Very High
12750,2012-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,41,126,167,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,33.62,38.635000000000005,52.0,8.9981,0.24550898203592814,0.7544910179640718,High
12751,2012-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,54,134,188,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,34.44,39.395,49.0,12.998000000000001,0.2872340425531915,0.7127659574468085,High
12752,2012-06-20,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,30,150,180,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,35.26,40.150000000000006,47.0,11.0014,0.16666666666666666,0.8333333333333334,High
12753,2012-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,48,163,211,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,35.26,39.395,44.0,7.0015,0.22748815165876776,0.7725118483412322,High
12754,2012-06-20,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,56,134,190,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.08,40.150000000000006,39.0,12.998000000000001,0.29473684210526313,0.7052631578947368,High
12755,2012-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0,36,143,179,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.9,40.910000000000004,35.0,0.0,0.2011173184357542,0.7988826815642458,High
12756,2012-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,51,284,335,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.9,40.910000000000004,35.0,7.0015,0.15223880597014924,0.8477611940298507,Very High
12757,2012-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0,80,611,691,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.9,40.910000000000004,37.0,0.0,0.11577424023154848,0.8842257597684515,Very High
12758,2012-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,81,591,672,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.9,40.910000000000004,37.0,0.0,0.12053571428571429,0.8794642857142857,Very High
12759,2012-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,90,449,539,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,36.08,39.395,37.0,16.997899999999998,0.16697588126159554,0.8330241187384044,Very High
12760,2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,81,326,407,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,35.26,38.635000000000005,39.0,15.001299999999999,0.19901719901719903,0.800982800982801,Very High
12761,2012-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,42,302,344,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,34.44,37.88,44.0,6.0032,0.12209302325581395,0.877906976744186,Very High
12762,2012-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,31,226,257,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,33.62,37.88,46.0,7.0015,0.12062256809338522,0.8793774319066148,High
12763,2012-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,21,102,123,2012,6,Jun,2012-06,Summer,Clear / Partly Cloudy,Wednesday,Working Day,31.98,37.12,59.0,7.0015,0.17073170731707318,0.8292682926829268,Medium
12764,2012-06-21,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,16,53,69,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,30.34,34.849999999999994,70.0,6.0032,0.2318840579710145,0.7681159420289855,Medium
12765,2012-06-21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,2,16,18,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,29.52,34.849999999999994,79.0,8.9981,0.1111111111111111,0.8888888888888888,Low
12766,2012-06-21,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,11,7,18,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,29.52,34.849999999999994,79.0,7.0015,0.6111111111111112,0.3888888888888889,Low
12767,2012-06-21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0.0,3,8,11,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,29.52,34.849999999999994,74.0,0.0,0.2727272727272727,0.7272727272727273,Low
12768,2012-06-21,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,1,11,12,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,28.7,33.335,84.0,6.0032,0.08333333333333333,0.9166666666666666,Low
12769,2012-06-21,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,3,37,40,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,28.7,33.335,84.0,7.0015,0.075,0.925,Low
12770,2012-06-21,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,3,147,150,2012,6,Jun,2012-06,Fall,Mist / Cloudy,Thursday,Working Day,28.7,33.335,84.0,6.0032,0.02,0.98,High
12771,2012-06-21,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,26,437,463,2012,6,Jun,2012-06,Fall,Mist / Cloudy,Thursday,Working Day,28.7,33.335,84.0,6.0032,0.056155507559395246,0.9438444924406048,Very High
12772,2012-06-21,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0.0,27,563,590,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,30.34,34.849999999999994,70.0,0.0,0.04576271186440678,0.9542372881355933,Very High
12773,2012-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224,256,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,32.800000000000004,37.88,55.00000000000001,12.998000000000001,0.125,0.875,High
12774,2012-06-21,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,36,114,150,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,34.44,39.395,49.0,7.0015,0.24,0.76,High
12775,2012-06-21,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,40,121,161,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,35.26,39.395,41.0,8.9981,0.2484472049689441,0.7515527950310559,High
12776,2012-06-21,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,33,182,215,2012,6,Jun,2012-06,Fall,Clear / Partly Cloudy,Thursday,Working Day,36.9,40.910000000000004,35.0,12.998000000000001,0.15348837209302327,0.8465116279069768,High
